ticket_id,priority,product,region,resolution_hours
T005209,P2,Automation Edge,APAC,26.4
T005210,P3,Automation Edge,AMER,48.9
T005211,P3,Automation Edge,EMEA,37.2
T005212,P3,Automation Edge,AMER,40.5
T005213,P2,Automation Edge,AMER,19.9
T005214,P2,Automation Edge,AMER,23.9
T005215,P3,Analytics Pro,AMER,38
T005216,P2,Analytics Pro,AMER,18
T005217,P2,Analytics Pro,APAC,12.7
T005218,P3,Core Suite,APAC,42.6
T005219,P2,Core Suite,APAC,21
T005220,P3,Automation Edge,AMER,35.3
T005221,P2,Automation Edge,EMEA,13.3
T005222,P3,Core Suite,EMEA,54.8
T005223,P2,Core Suite,AMER,21.4
T005224,P2,Core Suite,AMER,12.9
T005225,P3,Core Suite,AMER,46.3
T005226,P3,Analytics Pro,AMER,23.7
T005227,P3,Automation Edge,APAC,26.9
T005228,P3,Automation Edge,AMER,51.3
T005229,P2,Automation Edge,EMEA,16
T005230,P2,Core Suite,EMEA,21.4
T005231,P2,Analytics Pro,EMEA,26.5
T005232,P2,Core Suite,APAC,15.9
T005233,P2,Analytics Pro,AMER,9.9
T005234,P3,Core Suite,AMER,44.8
T005235,P2,Core Suite,AMER,24
T005236,P3,Core Suite,EMEA,54.8
T005237,P2,Analytics Pro,AMER,25.8
T005238,P3,Core Suite,EMEA,20.3
T005239,P2,Core Suite,AMER,17.3
T005240,P3,Core Suite,AMER,45.4
T005241,P3,Core Suite,AMER,29.2
T005242,P2,Automation Edge,AMER,22.9
T005243,P1,Analytics Pro,EMEA,8.4
T005244,P3,Core Suite,EMEA,20.3
T005245,P3,Analytics Pro,EMEA,50.8
T005246,P2,Automation Edge,EMEA,20.5
T005247,P2,Core Suite,AMER,12
T005248,P3,Automation Edge,AMER,23.7
T005249,P3,Analytics Pro,EMEA,34
T005250,P3,Core Suite,AMER,36.1
T005251,P2,Analytics Pro,AMER,13.5
T005252,P3,Core Suite,AMER,37.3
T005253,P3,Analytics Pro,AMER,34.9
T005254,P3,Analytics Pro,APAC,44.4
T005255,P3,Core Suite,AMER,39
T005256,P3,Automation Edge,AMER,27.1
T005257,P3,Core Suite,AMER,49.2
T005258,P3,Analytics Pro,AMER,25.2
T005259,P2,Analytics Pro,APAC,11.3
T005260,P3,Automation Edge,EMEA,55
T005261,P3,Core Suite,AMER,51.6
T005262,P1,Automation Edge,EMEA,9.4
T005263,P3,Analytics Pro,APAC,36.8
T005264,P1,Analytics Pro,EMEA,8
T005265,P3,Analytics Pro,EMEA,19.3
T005266,P2,Automation Edge,APAC,16.4
T005267,P3,Core Suite,AMER,46.7
T005268,P3,Automation Edge,AMER,20.4
T005269,P2,Automation Edge,AMER,17.9
T005270,P3,Core Suite,APAC,36.4
T005271,P2,Automation Edge,APAC,10.7
T005272,P2,Analytics Pro,AMER,22.3
T005273,P3,Automation Edge,AMER,39.8
T005274,P2,Analytics Pro,AMER,11.6
T005275,P3,Automation Edge,APAC,24
T005276,P2,Analytics Pro,AMER,20.5
T005277,P2,Analytics Pro,AMER,11.1
T005278,P3,Analytics Pro,AMER,35.1
T005279,P1,Automation Edge,AMER,3.6
T005280,P2,Analytics Pro,AMER,16.9
T005281,P3,Automation Edge,EMEA,36.6
T005282,P3,Core Suite,AMER,53.2
T005283,P3,Analytics Pro,AMER,43.7
T005284,P2,Core Suite,AMER,18.1
T005285,P2,Core Suite,EMEA,24.5
T005286,P3,Automation Edge,APAC,53.8
T005287,P2,Core Suite,AMER,16.5
T005288,P2,Core Suite,AMER,27
T005289,P3,Analytics Pro,EMEA,54.1
T005290,P3,Analytics Pro,AMER,18.4
T005291,P3,Automation Edge,APAC,22.6
T005292,P2,Core Suite,EMEA,24.1
T005293,P3,Core Suite,EMEA,30
T005294,P3,Automation Edge,EMEA,28.5
T005295,P2,Automation Edge,AMER,13.3
T005296,P2,Analytics Pro,EMEA,26.3
T005297,P1,Automation Edge,EMEA,6.5
T005298,P3,Automation Edge,AMER,22.6
T005299,P2,Core Suite,EMEA,21.6
T005300,P3,Automation Edge,AMER,25.1
T005301,P3,Core Suite,AMER,19.7
T005302,P3,Automation Edge,AMER,52.7
T005303,P2,Analytics Pro,AMER,21.5
T005304,P3,Automation Edge,EMEA,21.3
T005305,P3,Automation Edge,AMER,44.4
T005306,P3,Automation Edge,AMER,43.5
T005307,P2,Core Suite,APAC,11.8
T005308,P2,Automation Edge,AMER,24.4
T005309,P3,Analytics Pro,AMER,34.3
T005310,P2,Automation Edge,AMER,16.4
T005311,P3,Analytics Pro,EMEA,47.1
T005312,P3,Core Suite,EMEA,37.6
T005313,P3,Core Suite,AMER,23.6
T005314,P2,Core Suite,AMER,15.8
T005315,P3,Analytics Pro,AMER,49.3
T005316,P3,Analytics Pro,APAC,26.9
T005317,P3,Core Suite,EMEA,28.4
T005318,P3,Core Suite,APAC,38.6
T005319,P3,Core Suite,EMEA,45.7
T005320,P3,Core Suite,EMEA,36
T005321,P3,Core Suite,AMER,41.8
T005322,P3,Analytics Pro,APAC,44.7
T005323,P2,Core Suite,EMEA,20.4
T005324,P2,Core Suite,EMEA,16.9
T005325,P3,Core Suite,AMER,35.7
T005326,P3,Automation Edge,EMEA,26.7
T005327,P1,Automation Edge,EMEA,4.3
T005328,P1,Core Suite,EMEA,4.2
T005329,P1,Analytics Pro,EMEA,8.7
T005330,P1,Analytics Pro,AMER,4.8
T005331,P3,Analytics Pro,EMEA,46.6
T005332,P3,Analytics Pro,APAC,27.9
T005333,P3,Analytics Pro,AMER,20.7
T005334,P2,Core Suite,AMER,12.4
T005335,P3,Analytics Pro,AMER,49.8
T005336,P1,Analytics Pro,EMEA,3.4
T005337,P3,Core Suite,AMER,36.7
T005338,P3,Automation Edge,EMEA,50.9
T005339,P2,Core Suite,EMEA,24.9
T005340,P3,Automation Edge,AMER,28.9
T005341,P1,Core Suite,AMER,6.2
T005342,P3,Analytics Pro,AMER,43.2
T005343,P3,Analytics Pro,EMEA,39.3
T005344,P3,Analytics Pro,EMEA,29.6
T005345,P2,Analytics Pro,APAC,23
T005346,P2,Core Suite,EMEA,12
T005347,P3,Analytics Pro,AMER,47.4
T005348,P1,Analytics Pro,EMEA,9.1
T005349,P3,Automation Edge,AMER,18.9
T005350,P3,Core Suite,AMER,51.1
T005351,P3,Analytics Pro,APAC,23
T005352,P3,Automation Edge,AMER,48.1
T005353,P3,Automation Edge,AMER,45.4
T005354,P2,Core Suite,AMER,23.6
T005355,P2,Core Suite,APAC,20.2
T005356,P2,Automation Edge,AMER,12.7
T005357,P2,Core Suite,AMER,15.3
T005358,P3,Analytics Pro,APAC,23.4
T005359,P3,Automation Edge,AMER,37.7
T005360,P3,Core Suite,APAC,33.2
T005361,P3,Automation Edge,EMEA,55.1
T005362,P3,Analytics Pro,AMER,51.7
T005363,P3,Automation Edge,APAC,46.1
T005364,P3,Automation Edge,AMER,52.1
T005365,P3,Core Suite,AMER,36.6
T005366,P3,Analytics Pro,AMER,31.8
T005367,P3,Core Suite,APAC,18.5
T005368,P3,Analytics Pro,APAC,28.3
T005369,P1,Core Suite,EMEA,4.1
T005370,P3,Core Suite,EMEA,36.7
T005371,P1,Analytics Pro,AMER,5.9
T005372,P2,Analytics Pro,EMEA,12
T005373,P3,Core Suite,AMER,21.7
T005374,P2,Analytics Pro,AMER,18.9
T005375,P3,Automation Edge,AMER,24.9
T005376,P2,Automation Edge,AMER,22
T005377,P3,Core Suite,EMEA,54.5
T005378,P3,Core Suite,AMER,37.9
T005379,P3,Automation Edge,APAC,28.3
T005380,P2,Automation Edge,AMER,10.6
T005381,P3,Core Suite,AMER,37.6
T005382,P2,Core Suite,EMEA,13.2
T005383,P3,Analytics Pro,AMER,19.4
T005384,P1,Core Suite,EMEA,7
T005385,P2,Analytics Pro,EMEA,9.9
T005386,P3,Core Suite,AMER,29.2
T005387,P3,Automation Edge,AMER,39.1
T005388,P2,Analytics Pro,APAC,20.3
T005389,P3,Core Suite,APAC,41.8
T005390,P3,Analytics Pro,APAC,26
T005391,P2,Analytics Pro,AMER,22.9
T005392,P3,Core Suite,AMER,26.9
T005393,P2,Analytics Pro,APAC,12.6
T005394,P2,Core Suite,APAC,17.7
T005395,P3,Core Suite,AMER,53.6
T005396,P3,Automation Edge,APAC,39
T005397,P2,Core Suite,APAC,9.1
T005398,P2,Automation Edge,EMEA,14.2
T005399,P3,Analytics Pro,EMEA,50.5
T005400,P3,Core Suite,AMER,35.3
T005401,P3,Automation Edge,EMEA,20.1
T005402,P3,Core Suite,APAC,45.7
T005403,P3,Core Suite,EMEA,22.7
T005404,P3,Automation Edge,AMER,18.5
T005405,P3,Core Suite,APAC,35.1
T005406,P3,Automation Edge,APAC,53.9
T005407,P2,Core Suite,AMER,10.6
T005408,P3,Automation Edge,EMEA,28.3
T005409,P2,Automation Edge,EMEA,20.3
T005410,P2,Analytics Pro,EMEA,19.5
T005411,P1,Automation Edge,EMEA,9.4
T005412,P3,Core Suite,AMER,40
T005413,P2,Core Suite,EMEA,14.4
T005414,P2,Analytics Pro,APAC,11.3
T005415,P3,Analytics Pro,APAC,45.9
T005416,P1,Analytics Pro,AMER,5.2
T005417,P2,Core Suite,APAC,19.8
T005418,P2,Analytics Pro,APAC,22.2
T005419,P2,Analytics Pro,EMEA,26.7
T005420,P2,Analytics Pro,APAC,18.7
T005421,P3,Core Suite,EMEA,25.5
T005422,P3,Core Suite,AMER,30.2
T005423,P3,Core Suite,EMEA,52.6
T005424,P3,Core Suite,AMER,23.1
T005425,P2,Analytics Pro,EMEA,25.6
T005426,P3,Core Suite,AMER,51.1
T005427,P2,Core Suite,AMER,23
T005428,P2,Analytics Pro,EMEA,24.1
T005429,P3,Analytics Pro,AMER,51.2
T005430,P1,Automation Edge,AMER,5.8
T005431,P3,Core Suite,AMER,25.7
T005432,P3,Analytics Pro,EMEA,52.7
T005433,P2,Core Suite,APAC,16.4
T005434,P3,Analytics Pro,AMER,50
T005435,P3,Analytics Pro,EMEA,36.1
T005436,P2,Automation Edge,AMER,10.3
T005437,P3,Analytics Pro,AMER,25.6
T005438,P3,Analytics Pro,AMER,27.2
T005439,P3,Analytics Pro,EMEA,47.1
T005440,P3,Automation Edge,EMEA,34
T005441,P3,Automation Edge,AMER,30.9
T005442,P3,Core Suite,EMEA,30.8
T005443,P3,Core Suite,EMEA,56.2
T005444,P3,Automation Edge,AMER,44.6
T005445,P2,Analytics Pro,EMEA,17.2
T005446,P2,Automation Edge,APAC,12.1
T005447,P2,Core Suite,APAC,12.2
T005448,P3,Automation Edge,AMER,24.3
T005449,P3,Analytics Pro,APAC,53
T005450,P1,Analytics Pro,AMER,7.9
T005451,P1,Core Suite,AMER,6.2
T005452,P3,Core Suite,EMEA,47.9
T005453,P2,Core Suite,EMEA,28.2
T005454,P2,Analytics Pro,AMER,25.9
T005455,P3,Automation Edge,AMER,34
T005456,P2,Core Suite,APAC,15.3
T005457,P3,Core Suite,AMER,27.5
T005458,P1,Analytics Pro,EMEA,7.2
T005459,P2,Core Suite,EMEA,28.3
T005460,P3,Automation Edge,AMER,40.2
T005461,P3,Automation Edge,AMER,21.3
T005462,P3,Core Suite,AMER,46
T005463,P3,Core Suite,EMEA,37.5
T005464,P3,Core Suite,AMER,22.9
T005465,P2,Analytics Pro,EMEA,12.6
T005466,P2,Analytics Pro,EMEA,22.5
T005467,P1,Analytics Pro,APAC,3.3
T005468,P3,Core Suite,AMER,33.9
T005469,P3,Core Suite,EMEA,25.8
T005470,P2,Analytics Pro,APAC,14.1
T005471,P3,Automation Edge,APAC,35.6
T005472,P2,Core Suite,AMER,18.3
T005473,P2,Analytics Pro,EMEA,18.6
T005474,P2,Core Suite,EMEA,11.7
T005475,P3,Analytics Pro,EMEA,42.9
T005476,P2,Core Suite,APAC,22
T005477,P3,Core Suite,EMEA,47.6
T005478,P3,Core Suite,APAC,19.8
T005479,P1,Automation Edge,AMER,9
T005480,P1,Analytics Pro,AMER,8.7
T005481,P3,Analytics Pro,AMER,35.6
T005482,P3,Core Suite,AMER,47.7
T005483,P3,Core Suite,EMEA,40.8
T005484,P3,Core Suite,EMEA,34.7
T005485,P3,Analytics Pro,APAC,27.1
T005486,P3,Core Suite,EMEA,43.1
T005487,P3,Automation Edge,EMEA,27.8
T005488,P3,Core Suite,AMER,28.5
T005489,P3,Automation Edge,APAC,35.9
T005490,P3,Analytics Pro,AMER,26
T005491,P2,Automation Edge,EMEA,10.2
T005492,P2,Automation Edge,AMER,14.8
T005493,P3,Core Suite,APAC,40.4
T005494,P3,Analytics Pro,EMEA,53.7
T005495,P2,Automation Edge,AMER,10.5
T005496,P2,Core Suite,EMEA,10.9
T005497,P1,Analytics Pro,EMEA,5.4
T005498,P3,Analytics Pro,EMEA,22
T005499,P3,Automation Edge,AMER,23.5
T005500,P3,Core Suite,EMEA,47.2
T005501,P3,Analytics Pro,EMEA,27.5
T005502,P2,Automation Edge,AMER,22.7
T005503,P2,Core Suite,APAC,17.4
T005504,P2,Automation Edge,AMER,15.6
T005505,P2,Automation Edge,EMEA,14.6
T005506,P2,Analytics Pro,EMEA,23.9
T005507,P3,Core Suite,EMEA,25.1
T005508,P1,Core Suite,AMER,5.8
T005509,P3,Core Suite,APAC,44.1
T005510,P1,Core Suite,AMER,4.9
T005511,P3,Core Suite,APAC,37.1
T005512,P3,Core Suite,AMER,38
T005513,P3,Analytics Pro,EMEA,39.5
T005514,P3,Analytics Pro,AMER,51.8
T005515,P2,Analytics Pro,AMER,22.8
T005516,P3,Automation Edge,EMEA,44.5
T005517,P3,Analytics Pro,AMER,44.5
T005518,P3,Automation Edge,APAC,19.5
T005519,P3,Analytics Pro,APAC,32.8
T005520,P3,Analytics Pro,AMER,29.9
T005521,P3,Analytics Pro,AMER,26.8
T005522,P2,Analytics Pro,APAC,18.4
T005523,P3,Analytics Pro,AMER,42.8
T005524,P3,Core Suite,EMEA,56.3
T005525,P3,Core Suite,EMEA,33.6
T005526,P3,Automation Edge,EMEA,44.5
T005527,P3,Analytics Pro,EMEA,34
T005528,P3,Automation Edge,EMEA,37
T005529,P3,Analytics Pro,EMEA,46.6
T005530,P3,Core Suite,EMEA,24.2
T005531,P3,Automation Edge,AMER,18.1
T005532,P1,Core Suite,AMER,8.3
T005533,P3,Analytics Pro,AMER,30.3
T005534,P2,Core Suite,AMER,21.5
T005535,P2,Automation Edge,AMER,23.9
T005536,P3,Analytics Pro,AMER,23.1
T005537,P2,Core Suite,EMEA,11.4
T005538,P2,Automation Edge,AMER,21.9
T005539,P3,Core Suite,EMEA,45
T005540,P3,Automation Edge,AMER,32
T005541,P2,Automation Edge,AMER,11
T005542,P2,Core Suite,AMER,24
T005543,P3,Automation Edge,APAC,34.2
T005544,P2,Automation Edge,AMER,21.9
T005545,P3,Core Suite,APAC,43.5
T005546,P2,Analytics Pro,AMER,12.7
T005547,P2,Analytics Pro,AMER,11.2
T005548,P2,Core Suite,AMER,15.7
T005549,P3,Analytics Pro,AMER,28.5
T005550,P3,Core Suite,EMEA,40.5
T005551,P2,Analytics Pro,EMEA,27.4
T005552,P3,Core Suite,AMER,34.9
T005553,P2,Automation Edge,APAC,24
T005554,P3,Analytics Pro,AMER,40.5
T005555,P2,Automation Edge,EMEA,23
T005556,P3,Core Suite,AMER,23.2
T005557,P2,Analytics Pro,EMEA,16.3
T005558,P2,Core Suite,EMEA,15.1
T005559,P2,Core Suite,EMEA,13
T005560,P1,Core Suite,EMEA,7.1
T005561,P2,Core Suite,AMER,12.8
T005562,P3,Core Suite,AMER,29.1
T005563,P2,Core Suite,EMEA,12.5
T005564,P3,Analytics Pro,APAC,52.3
T005565,P3,Analytics Pro,APAC,18.3
T005566,P3,Automation Edge,EMEA,33.9
T005567,P2,Core Suite,APAC,26.4
T005568,P3,Analytics Pro,APAC,52.1
T005569,P3,Automation Edge,AMER,53.3
T005570,P2,Automation Edge,EMEA,12.3
T005571,P2,Core Suite,AMER,18.9
T005572,P3,Analytics Pro,APAC,48.7
T005573,P3,Analytics Pro,EMEA,24.4
T005574,P3,Automation Edge,APAC,27.3
T005575,P3,Automation Edge,EMEA,52.8
T005576,P3,Core Suite,AMER,49.9
T005577,P3,Core Suite,AMER,48.3
T005578,P3,Core Suite,EMEA,47.5
T005579,P2,Core Suite,EMEA,19.5
T005580,P3,Automation Edge,AMER,33.4
T005581,P3,Core Suite,AMER,33.6
T005582,P3,Core Suite,APAC,19.2
T005583,P3,Core Suite,EMEA,35.1
T005584,P3,Analytics Pro,AMER,45.1
T005585,P3,Core Suite,EMEA,53.5
T005586,P2,Core Suite,EMEA,27.1
T005587,P2,Core Suite,AMER,11
T005588,P1,Automation Edge,AMER,7.4
T005589,P2,Analytics Pro,AMER,18.3
T005590,P3,Core Suite,EMEA,27.5
T005591,P2,Core Suite,APAC,13.4
T005592,P3,Automation Edge,APAC,51.3
T005593,P3,Core Suite,APAC,31.3
T005594,P3,Analytics Pro,EMEA,43.4
T005595,P2,Core Suite,AMER,10.4
T005596,P2,Analytics Pro,EMEA,19.6
T005597,P3,Analytics Pro,EMEA,23.4
T005598,P2,Automation Edge,EMEA,14.6
T005599,P3,Analytics Pro,AMER,53.9
T005600,P3,Automation Edge,AMER,31.1
T005601,P2,Analytics Pro,EMEA,23.1
T005602,P2,Automation Edge,AMER,14.2
T005603,P3,Automation Edge,AMER,42.2
T005604,P3,Core Suite,EMEA,42.2
T005605,P3,Automation Edge,AMER,35
T005606,P3,Analytics Pro,AMER,18.9
T005607,P3,Core Suite,EMEA,25.7
T005608,P2,Core Suite,EMEA,20.2
T005609,P3,Analytics Pro,AMER,53.1
T005610,P3,Analytics Pro,AMER,28.1
T005611,P2,Analytics Pro,AMER,23.8
T005612,P3,Analytics Pro,EMEA,34.3
T005613,P2,Core Suite,AMER,24.9
T005614,P2,Analytics Pro,EMEA,13.1
T005615,P2,Core Suite,EMEA,22.1
T005616,P3,Core Suite,AMER,39.9
T005617,P1,Automation Edge,AMER,7.8
T005618,P2,Analytics Pro,EMEA,18.7
T005619,P3,Automation Edge,EMEA,20.5
T005620,P2,Analytics Pro,EMEA,26.3
T005621,P3,Analytics Pro,EMEA,26.1
T005622,P1,Core Suite,AMER,3.2
T005623,P2,Automation Edge,EMEA,9.7
T005624,P2,Core Suite,AMER,9.2
T005625,P2,Analytics Pro,EMEA,18.7
T005626,P2,Core Suite,AMER,15.1
T005627,P2,Analytics Pro,EMEA,24.6
T005628,P3,Core Suite,AMER,22.6
T005629,P2,Automation Edge,EMEA,22.4
T005630,P3,Analytics Pro,APAC,40.6
T005631,P3,Core Suite,APAC,48.4
T005632,P3,Automation Edge,EMEA,39.5
T005633,P2,Core Suite,EMEA,17.6
T005634,P3,Analytics Pro,APAC,21.9
T005635,P3,Core Suite,AMER,27
T005636,P3,Core Suite,AMER,24.7
T005637,P2,Analytics Pro,AMER,11.4
T005638,P1,Core Suite,EMEA,6.1
T005639,P3,Core Suite,AMER,18.1
T005640,P3,Analytics Pro,EMEA,25.1
T005641,P3,Automation Edge,APAC,26.3
T005642,P2,Automation Edge,AMER,10.9
T005643,P1,Automation Edge,AMER,3.1
T005644,P3,Analytics Pro,AMER,28
T005645,P1,Analytics Pro,AMER,7.4
T005646,P1,Automation Edge,AMER,5.2
T005647,P3,Core Suite,EMEA,36.3
T005648,P3,Core Suite,APAC,43.1
T005649,P2,Core Suite,EMEA,14
T005650,P3,Core Suite,AMER,33
T005651,P3,Automation Edge,AMER,38.2
T005652,P3,Analytics Pro,EMEA,49.8
T005653,P2,Analytics Pro,AMER,14.5
T005654,P3,Analytics Pro,AMER,24.4
T005655,P3,Analytics Pro,EMEA,28.7
T005656,P3,Automation Edge,EMEA,36.4
T005657,P2,Core Suite,EMEA,17
T005658,P3,Core Suite,APAC,21.4
T005659,P3,Analytics Pro,APAC,19.2
T005660,P3,Analytics Pro,EMEA,29
T005661,P2,Core Suite,AMER,24.5
T005662,P2,Core Suite,APAC,16.8
T005663,P3,Analytics Pro,EMEA,52.9
T005664,P2,Core Suite,APAC,12.1
T005665,P3,Analytics Pro,AMER,47.9
T005666,P3,Analytics Pro,AMER,42.2
T005667,P2,Analytics Pro,AMER,17.9
T005668,P3,Automation Edge,APAC,36.5
T005669,P3,Automation Edge,AMER,22
T005670,P3,Automation Edge,EMEA,34.4
T005671,P1,Analytics Pro,AMER,4.4
T005672,P3,Core Suite,AMER,26.6
T005673,P3,Core Suite,AMER,25.5
T005674,P3,Core Suite,EMEA,33.7
T005675,P3,Automation Edge,AMER,37.8
T005676,P3,Core Suite,AMER,39.7
T005677,P3,Analytics Pro,AMER,35.8
T005678,P3,Core Suite,AMER,46.7
T005679,P3,Core Suite,APAC,25.8
T005680,P2,Automation Edge,APAC,19.4
T005681,P2,Analytics Pro,AMER,25.8
T005682,P3,Analytics Pro,EMEA,29.2
T005683,P3,Analytics Pro,AMER,28
T005684,P2,Analytics Pro,AMER,12.2
T005685,P3,Core Suite,EMEA,49.8
T005686,P3,Analytics Pro,AMER,48.1
T005687,P2,Automation Edge,AMER,19.2
T005688,P2,Automation Edge,AMER,21.6
T005689,P3,Analytics Pro,EMEA,38
T005690,P3,Core Suite,EMEA,49.1
T005691,P3,Core Suite,EMEA,43.2
T005692,P3,Analytics Pro,AMER,27
T005693,P2,Analytics Pro,AMER,10.5
T005694,P2,Core Suite,AMER,9.3
T005695,P3,Analytics Pro,AMER,51.5
T005696,P3,Core Suite,APAC,41.8
T005697,P3,Analytics Pro,AMER,52.3
T005698,P3,Core Suite,APAC,49.6
T005699,P3,Core Suite,AMER,38.8
T005700,P2,Analytics Pro,AMER,24.8
T005701,P3,Analytics Pro,AMER,35.7
T005702,P3,Automation Edge,AMER,49.7
T005703,P2,Automation Edge,AMER,25.6
T005704,P3,Core Suite,AMER,49.5
T005705,P1,Core Suite,AMER,9
T005706,P3,Analytics Pro,APAC,41.9
T005707,P3,Core Suite,EMEA,30
T005708,P2,Analytics Pro,AMER,26.8
T005709,P3,Automation Edge,AMER,42
T005710,P3,Automation Edge,APAC,33.4
T005711,P3,Analytics Pro,AMER,40.1
T005712,P3,Analytics Pro,AMER,33.7
T005713,P3,Core Suite,AMER,29.2
T005714,P2,Automation Edge,AMER,18.6
T005715,P3,Core Suite,AMER,25.6
T005716,P3,Automation Edge,AMER,53.5
T005717,P2,Automation Edge,EMEA,22.6
T005718,P3,Analytics Pro,APAC,26.3
T005719,P2,Analytics Pro,APAC,14.2
T005720,P3,Analytics Pro,AMER,38.7
T005721,P3,Automation Edge,EMEA,47.3
T005722,P1,Analytics Pro,AMER,5.9
T005723,P2,Analytics Pro,AMER,11.1
T005724,P1,Analytics Pro,APAC,8.6
T005725,P3,Core Suite,AMER,36.5
T005726,P3,Automation Edge,AMER,41.2
T005727,P2,Analytics Pro,AMER,20.6
T005728,P3,Core Suite,APAC,26.1
T005729,P2,Analytics Pro,EMEA,18.6
T005730,P2,Core Suite,EMEA,17.8
T005731,P2,Core Suite,AMER,19.1
T005732,P3,Automation Edge,EMEA,38.2
T005733,P3,Core Suite,EMEA,37
T005734,P2,Analytics Pro,AMER,11.7
T005735,P3,Core Suite,EMEA,34.3
T005736,P3,Core Suite,EMEA,54.8
T005737,P2,Core Suite,AMER,10.3
T005738,P3,Core Suite,AMER,53.6
T005739,P2,Automation Edge,EMEA,18.1
T005740,P2,Core Suite,EMEA,21.3
T005741,P2,Core Suite,AMER,18.1
T005742,P2,Core Suite,AMER,17.5
T005743,P3,Core Suite,AMER,33.8
T005744,P3,Analytics Pro,AMER,28.7
T005745,P2,Analytics Pro,AMER,20.9
T005746,P2,Analytics Pro,EMEA,22.2
T005747,P3,Automation Edge,EMEA,45
T005748,P3,Analytics Pro,AMER,51.4
T005749,P3,Analytics Pro,AMER,25.9
T005750,P1,Automation Edge,APAC,6.2
T005751,P2,Core Suite,AMER,12.3
T005752,P3,Analytics Pro,AMER,46.4
T005753,P3,Analytics Pro,EMEA,52.8
T005754,P3,Core Suite,EMEA,39
T005755,P3,Core Suite,AMER,37.8
T005756,P2,Analytics Pro,AMER,15.2
T005757,P2,Automation Edge,APAC,11.9
T005758,P3,Analytics Pro,AMER,30.6
T005759,P3,Analytics Pro,AMER,43.7
T005760,P3,Core Suite,AMER,38.8
T005761,P3,Core Suite,AMER,36.4
T005762,P3,Analytics Pro,AMER,28.1
T005763,P3,Analytics Pro,APAC,24.2
T005764,P2,Analytics Pro,AMER,20.9
T005765,P3,Automation Edge,APAC,38.8
T005766,P3,Core Suite,AMER,26.4
T005767,P3,Analytics Pro,AMER,25.1
T005768,P3,Analytics Pro,AMER,28.7
T005769,P3,Automation Edge,APAC,42.3
T005770,P3,Automation Edge,APAC,22.4
T005771,P3,Core Suite,APAC,30.9
T005772,P3,Automation Edge,EMEA,55.2
T005773,P3,Analytics Pro,EMEA,45.1
T005774,P3,Analytics Pro,APAC,27.6
T005775,P1,Analytics Pro,AMER,5.9
T005776,P3,Core Suite,AMER,53.4
T005777,P3,Core Suite,AMER,19.9
T005778,P2,Core Suite,EMEA,27.5
T005779,P2,Core Suite,EMEA,22.3
T005780,P3,Core Suite,AMER,49.6
T005781,P3,Analytics Pro,AMER,50.1
T005782,P3,Analytics Pro,AMER,34
T005783,P2,Core Suite,APAC,19.7
T005784,P3,Analytics Pro,EMEA,38.3
T005785,P2,Automation Edge,AMER,20.8
T005786,P3,Core Suite,AMER,38.7
T005787,P3,Core Suite,EMEA,44.7
T005788,P3,Automation Edge,AMER,43.8
T005789,P2,Analytics Pro,AMER,17
T005790,P2,Core Suite,AMER,26.2
T005791,P3,Core Suite,AMER,30.2
T005792,P1,Automation Edge,APAC,5.4
T005793,P3,Analytics Pro,APAC,43.9
T005794,P1,Analytics Pro,EMEA,8.4
T005795,P2,Analytics Pro,AMER,13.7
T005796,P3,Automation Edge,AMER,29.9
T005797,P2,Analytics Pro,EMEA,18
T005798,P3,Analytics Pro,EMEA,19.3
T005799,P2,Automation Edge,AMER,26.2
T005800,P2,Core Suite,AMER,25.7
T005801,P1,Analytics Pro,AMER,8.9
T005802,P3,Core Suite,EMEA,38.1
T005803,P3,Core Suite,EMEA,24.3
T005804,P3,Core Suite,AMER,37.2
T005805,P3,Automation Edge,EMEA,31.1
T005806,P2,Core Suite,EMEA,14.2
T005807,P3,Analytics Pro,EMEA,20.1
T005808,P3,Automation Edge,EMEA,25.3
T005809,P2,Automation Edge,AMER,11.7
T005810,P3,Automation Edge,AMER,33.9
T005811,P3,Analytics Pro,AMER,21.5
T005812,P2,Core Suite,AMER,26.7
T005813,P1,Automation Edge,AMER,4.3
T005814,P3,Automation Edge,AMER,31
T005815,P2,Automation Edge,EMEA,20.9
T005816,P2,Automation Edge,AMER,24.5
T005817,P1,Core Suite,AMER,8.3
T005818,P3,Automation Edge,AMER,51.8
T005819,P2,Automation Edge,AMER,24.1
T005820,P3,Automation Edge,APAC,49.5
T005821,P3,Automation Edge,AMER,32
T005822,P3,Analytics Pro,APAC,27.8
T005823,P1,Core Suite,AMER,8.8
T005824,P3,Analytics Pro,AMER,29.9
T005825,P2,Core Suite,EMEA,16
T005826,P3,Core Suite,AMER,28.7
T005827,P1,Analytics Pro,APAC,3.9
T005828,P3,Analytics Pro,AMER,50.2
T005829,P2,Analytics Pro,EMEA,12.4
T005830,P1,Analytics Pro,AMER,5.8
T005831,P3,Analytics Pro,AMER,50.2
T005832,P3,Analytics Pro,AMER,33.1
T005833,P3,Automation Edge,EMEA,28.7
T005834,P2,Analytics Pro,AMER,10.1
T005835,P3,Core Suite,APAC,52.2
T005836,P3,Core Suite,EMEA,42.2
T005837,P2,Core Suite,AMER,25.1
T005838,P3,Core Suite,EMEA,21.1
T005839,P2,Automation Edge,AMER,21.2
T005840,P3,Core Suite,AMER,48.9
T005841,P3,Core Suite,AMER,30.8
