account_id,account_name,logo_acquisition_year,fiscal_quarter,created_date,close_date,region,account_vertical,product_line,deal_type,outcome,contract_term_years,acv_usd,tcv_usd,deal_source,discount_pct,primary_loss_reason
A1509,Granite Labs,2021,2025-Q4,2025-04-16,2025-10-09,EMEA,Professional Services,Security,land,lost,3,111000,333000,partner,46.4,Stakeholder — champion departed / reorg
A1510,Cobalt Bridge,2022,2025-Q4,2025-04-01,2025-10-20,EMEA,Manufacturing,Security,land,lost,3,192000,576000,inbound,47.8,Pricing — lower competitive quote
A1511,Pinnacle Cloud Inc,2022,2025-Q4,2025-05-30,2025-11-09,EMEA,Retail,Platform,land,lost,3,20000,60000,sales_outbound,42,Value — ROI / business case not approved
A1512,Cobalt Logic Inc,2022,2025-Q4,2025-06-23,2025-12-19,EMEA,Manufacturing,Analytics,land,lost,3,13000,39000,sales_outbound,46.3,Procurement — vendor consolidation
A1513,Meridian Grid,2022,2025-Q4,2025-02-23,2025-10-26,APAC,Professional Services,Platform,land,lost,3,192000,576000,inbound,56.4,Risk — security or compliance
A1514,Silverline Labs,2020,2025-Q4,2025-06-25,2025-12-05,EMEA,Manufacturing,Security,land,lost,3,209000,627000,csm_expansion,52.8,Adoption — low usage or failed rollout
A1515,Aurora Labs Inc,2022,2025-Q4,2025-06-19,2025-11-26,APAC,Retail,Security,land,lost,3,38000,114000,csm_expansion,36.1,Value — ROI / business case not approved
A1516,Northwind Dynamics,2022,2025-Q4,2025-08-16,2025-11-29,EMEA,Technology,Analytics,land,lost,3,54000,162000,partner,56.8,Pricing — lower competitive quote
A1517,Parallel Labs Inc,2022,2025-Q4,2025-05-24,2025-12-16,EMEA,Retail,Platform,land,lost,3,192000,576000,inbound,60.7,Pricing — lower competitive quote
A1518,BluePeak Labs,2020,2025-Q4,2025-07-02,2025-12-17,EMEA,Professional Services,Analytics,land,lost,3,89000,267000,csm_expansion,52.6,Risk — security or compliance
A1519,Vertex Bridge Inc,2022,2025-Q4,2025-07-10,2025-12-21,AMER,Manufacturing,Security,land,lost,3,112000,336000,csm_expansion,32.8,Adoption — low usage or failed rollout
A1520,Pinnacle Logic Inc,2022,2025-Q4,2025-04-25,2025-10-17,EMEA,Technology,Platform,land,lost,3,192000,576000,inbound,45.8,Commercial — payment or term mismatch
A1521,Aurora Logic,2022,2025-Q4,2025-05-31,2025-11-07,EMEA,Professional Services,Platform,land,lost,3,14000,42000,sales_outbound,67.2,Procurement — vendor consolidation
A1522,Meridian Labs,2022,2025-Q4,2025-05-08,2025-10-11,APAC,Healthcare,Platform,land,lost,3,115000,345000,csm_expansion,38.3,Value — ROI / business case not approved
A1523,Northwind Systems,2024,2025-Q4,2025-05-30,2025-10-13,EMEA,Financial Services,Platform,land,lost,3,53000,159000,sales_outbound,55.6,Commercial — payment or term mismatch
A1524,Granite Cloud,2022,2025-Q4,2025-05-08,2025-11-08,EMEA,Financial Services,Security,land,lost,3,284000,852000,partner,54.4,Product — capability or roadmap gap
A1525,Granite Cloud Inc,2022,2025-Q4,2025-05-27,2025-10-04,EMEA,Manufacturing,Security,land,lost,3,37000,111000,sales_outbound,32,Pricing — rejected renewal uplift
A1526,Aurora Cloud,2022,2025-Q4,2025-05-17,2025-12-16,APAC,Healthcare,Analytics,land,lost,3,145000,435000,inbound,36.3,Product — capability or roadmap gap
A1527,Meridian Grid,2022,2025-Q4,2025-02-24,2025-10-07,EMEA,Retail,Platform,land,lost,3,153000,459000,sales_outbound,70.5,Risk — security or compliance
A1528,Parallel Logic Inc,2022,2025-Q4,2025-08-20,2025-12-31,EMEA,Manufacturing,Platform,land,lost,3,193000,579000,sales_outbound,76.2,Pricing — rejected renewal uplift
A1529,Cobalt Cloud,2023,2025-Q4,2025-04-02,2025-11-19,EMEA,Professional Services,Platform,land,lost,3,53000,159000,sales_outbound,22.1,Value — ROI / business case not approved
A1530,BluePeak Bridge Inc,2022,2025-Q4,2025-09-02,2025-11-06,EMEA,Retail,Analytics,land,lost,3,109000,327000,sales_outbound,82.4,Stakeholder — champion departed / reorg
A1531,Northwind Dynamics Inc,2022,2025-Q4,2025-03-11,2025-10-20,EMEA,Retail,Platform,land,lost,3,109000,327000,sales_outbound,60.2,Stakeholder — champion departed / reorg
A1532,BluePeak Systems,2022,2025-Q4,2025-07-31,2025-12-05,APAC,Manufacturing,Platform,land,lost,3,87000,261000,sales_outbound,61.9,Pricing — budget freeze or cuts
A1533,Granite Labs,2022,2025-Q4,2025-06-13,2025-10-20,EMEA,Healthcare,Platform,land,lost,3,96000,288000,sales_outbound,57.2,Adoption — low usage or failed rollout
A1534,Aurora Bridge Inc,2022,2025-Q4,2025-07-17,2025-11-19,APAC,Manufacturing,Analytics,land,lost,3,145000,435000,sales_outbound,36,Adoption — low usage or failed rollout
A1535,Granite Logic,2023,2025-Q4,2025-02-05,2025-11-03,EMEA,Professional Services,Analytics,land,lost,2,67000,134000,partner,27.5,Procurement — vendor consolidation
A1536,Vertex Cloud,2022,2025-Q4,2025-06-25,2025-12-09,EMEA,Financial Services,Security,land,lost,3,211000,633000,inbound,29.7,Timing — deprioritized / no decision
A1537,Northwind Labs,2022,2025-Q4,2025-04-25,2025-10-19,EMEA,Professional Services,Platform,land,lost,3,201000,603000,csm_expansion,30.8,Pricing — budget freeze or cuts
A1538,Granite Systems Inc,2022,2025-Q4,2025-06-27,2025-10-19,EMEA,Professional Services,Analytics,land,lost,4,263000,1052000,event,77.9,Risk — security or compliance
A1539,Vertex Cloud,2022,2025-Q4,2025-01-31,2025-10-22,EMEA,Manufacturing,Security,land,lost,3,56000,168000,sales_outbound,76.7,Procurement — vendor consolidation
A1540,Silverline Works,2022,2025-Q4,2025-05-16,2025-12-26,APAC,Manufacturing,Platform,land,lost,2,67000,134000,sales_outbound,49.8,Procurement — vendor consolidation
A1541,Pinnacle Works Inc,2023,2025-Q4,2025-05-25,2025-12-26,APAC,Retail,Security,land,lost,3,89000,267000,sales_outbound,38.6,Timing — deprioritized / no decision
A1542,BluePeak Grid Inc,2022,2025-Q4,2025-03-16,2025-10-01,EMEA,Healthcare,Analytics,land,lost,3,111000,333000,csm_expansion,58.1,Competitor — won evaluation
A1543,BluePeak Grid,2022,2025-Q4,2025-07-29,2025-12-26,EMEA,Healthcare,Analytics,land,lost,3,291000,873000,inbound,42.8,Value — ROI / business case not approved
A1544,Pinnacle Labs Inc,2022,2025-Q4,2025-03-06,2025-10-09,EMEA,Manufacturing,Security,land,lost,3,20000,60000,csm_expansion,43.1,Product — capability or roadmap gap
A1545,Cobalt Logic Inc,2022,2025-Q4,2025-05-10,2025-10-26,EMEA,Manufacturing,Platform,land,lost,2,13000,26000,sales_outbound,35.1,Adoption — low usage or failed rollout
A1546,Cobalt Logic,2022,2025-Q4,2025-02-26,2025-10-23,EMEA,Retail,Security,land,lost,3,89000,267000,sales_outbound,64.4,Competitor — won evaluation
A1547,BluePeak Systems,2022,2025-Q4,2025-06-26,2025-11-09,APAC,Professional Services,Platform,land,lost,3,40000,120000,inbound,47.2,Competitor — won evaluation
A1548,BluePeak Dynamics,2022,2025-Q4,2025-02-20,2025-10-22,EMEA,Retail,Analytics,land,lost,3,209000,627000,partner,40.7,Pricing — rejected renewal uplift
A1549,Cobalt Dynamics Inc,2022,2025-Q4,2025-04-17,2025-12-20,AMER,Manufacturing,Security,land,lost,3,87000,261000,sales_outbound,51.4,Pricing — lower competitive quote
A1550,Parallel Dynamics,2022,2025-Q4,2025-03-30,2025-10-07,APAC,Manufacturing,Analytics,land,lost,2,68000,136000,csm_expansion,48.3,Pricing — lower competitive quote
A1551,Pinnacle Logic,2021,2025-Q4,2025-04-10,2025-10-15,EMEA,Professional Services,Analytics,land,lost,3,284000,852000,partner,48.9,Pricing — budget freeze or cuts
A1552,Aurora Labs,2022,2025-Q4,2025-05-13,2025-11-27,EMEA,Financial Services,Platform,land,lost,3,96000,288000,csm_expansion,38.1,Stakeholder — champion departed / reorg
A1553,Meridian Works,2022,2025-Q4,2025-07-09,2025-10-15,EMEA,Retail,Platform,land,lost,3,291000,873000,inbound,21.5,Timing — deprioritized / no decision
A1554,Parallel Logic,2020,2025-Q4,2025-07-20,2025-10-28,APAC,Retail,Analytics,land,lost,2,68000,136000,csm_expansion,68.6,Adoption — low usage or failed rollout
A1555,Pinnacle Logic Inc,2022,2025-Q4,2025-04-23,2025-10-18,AMER,Professional Services,Security,land,lost,2,83000,166000,csm_expansion,35.5,Procurement — vendor consolidation
A1556,Silverline Works Inc,2022,2025-Q4,2025-05-16,2025-10-18,AMER,Professional Services,Security,land,lost,3,153000,459000,csm_expansion,38.7,Pricing — lower competitive quote
A1557,Northwind Bridge,2020,2025-Q4,2025-09-27,2025-12-17,EMEA,Retail,Platform,land,lost,3,14000,42000,sales_outbound,50.9,Risk — security or compliance
A1558,Granite Works Inc,2022,2025-Q4,2025-06-02,2025-10-26,EMEA,Retail,Platform,land,lost,5,293000,1465000,inbound,78.3,Pricing — rejected renewal uplift
A1559,Northwind Works Inc,2022,2025-Q4,2025-06-05,2025-10-15,APAC,Retail,Security,land,lost,3,38000,114000,inbound,62.7,Value — ROI / business case not approved
A1560,Pinnacle Systems Inc,2022,2025-Q4,2025-06-08,2025-10-04,EMEA,Professional Services,Analytics,land,lost,3,86000,258000,event,48.1,Procurement — vendor consolidation
A1561,Northwind Systems,2022,2025-Q4,2025-05-06,2025-12-15,EMEA,Healthcare,Security,land,lost,3,20000,60000,inbound,43.7,Adoption — low usage or failed rollout
A1562,Northwind Cloud Inc,2024,2025-Q4,2025-07-29,2025-10-20,EMEA,Professional Services,Analytics,land,lost,3,145000,435000,csm_expansion,81.9,Competitor — won evaluation
A1563,Granite Grid Inc,2022,2025-Q4,2025-02-27,2025-11-16,AMER,Manufacturing,Platform,land,lost,3,209000,627000,partner,38.1,Stakeholder — champion departed / reorg
A1564,Aurora Systems Inc,2022,2025-Q4,2025-05-10,2025-12-27,EMEA,Professional Services,Platform,land,lost,3,89000,267000,inbound,37.9,Stakeholder — champion departed / reorg
A1565,Meridian Bridge Inc,2022,2025-Q4,2025-06-03,2025-12-17,APAC,Technology,Security,land,lost,3,75000,225000,event,34.2,Stakeholder — champion departed / reorg
A1566,Meridian Cloud Inc,2022,2025-Q4,2025-01-23,2025-10-24,EMEA,Retail,Analytics,land,lost,3,89000,267000,sales_outbound,58.1,Product — capability or roadmap gap
A1567,Northwind Logic,2022,2025-Q4,2025-04-05,2025-12-17,AMER,Manufacturing,Analytics,land,lost,3,13000,39000,sales_outbound,25.7,Commercial — payment or term mismatch
A1568,BluePeak Logic,2022,2025-Q4,2025-08-01,2025-10-28,EMEA,Manufacturing,Analytics,land,lost,3,86000,258000,sales_outbound,44.1,Pricing — budget freeze or cuts
A1569,Cobalt Bridge,2022,2025-Q4,2025-03-13,2025-10-14,EMEA,Manufacturing,Platform,land,lost,3,256000,768000,partner,51.3,Product — capability or roadmap gap
A1570,Northwind Systems,2020,2025-Q4,2025-03-28,2025-10-17,EMEA,Professional Services,Security,land,lost,2,13000,26000,event,59.7,Risk — security or compliance
A1571,Vertex Dynamics Inc,2022,2025-Q4,2025-04-23,2025-11-19,EMEA,Technology,Platform,land,lost,3,147000,441000,sales_outbound,75,Pricing — budget freeze or cuts
A1572,Vertex Cloud Inc,2024,2025-Q4,2025-04-03,2025-11-23,EMEA,Healthcare,Platform,land,lost,3,64000,192000,inbound,39.9,Pricing — lower competitive quote
A1573,Meridian Cloud Inc,2022,2025-Q4,2025-07-15,2025-11-07,EMEA,Retail,Platform,land,lost,3,291000,873000,csm_expansion,50.8,Timing — deprioritized / no decision
A1574,BluePeak Dynamics,2022,2025-Q4,2025-02-17,2025-10-07,APAC,Retail,Analytics,land,lost,3,196000,588000,inbound,52.1,Timing — deprioritized / no decision
A1575,Cobalt Systems Inc,2022,2025-Q4,2025-04-07,2025-10-30,EMEA,Financial Services,Platform,land,lost,3,109000,327000,sales_outbound,46.9,Risk — security or compliance
A1576,Pinnacle Works Inc,2022,2025-Q4,2025-05-31,2025-12-18,EMEA,Healthcare,Platform,land,lost,2,68000,136000,csm_expansion,35,Pricing — rejected renewal uplift
A1577,Granite Grid Inc,2024,2025-Q4,2025-06-03,2025-10-20,EMEA,Healthcare,Security,land,lost,3,293000,879000,sales_outbound,43.5,Competitor — won evaluation
A1578,Parallel Works,2022,2025-Q4,2025-05-03,2025-10-31,EMEA,Professional Services,Security,land,lost,4,263000,1052000,inbound,37.8,Pricing — lower competitive quote
A1579,Pinnacle Logic Inc,2024,2025-Q4,2025-03-23,2025-10-06,EMEA,Retail,Platform,land,lost,3,14000,42000,inbound,32.4,Pricing — lower competitive quote
A1580,Aurora Works,2022,2025-Q4,2025-03-21,2025-11-13,EMEA,Manufacturing,Security,land,lost,3,209000,627000,csm_expansion,69.4,Competitor — won evaluation
A1581,Cobalt Labs,2022,2025-Q4,2025-04-27,2025-12-02,EMEA,Healthcare,Security,land,lost,3,145000,435000,sales_outbound,43.7,Pricing — budget freeze or cuts
A1582,Parallel Logic Inc,2023,2025-Q4,2025-07-06,2025-12-31,EMEA,Financial Services,Platform,land,lost,4,236000,944000,sales_outbound,73.1,Pricing — rejected renewal uplift
A1583,Aurora Cloud,2023,2025-Q4,2025-04-28,2025-10-18,EMEA,Manufacturing,Security,land,lost,3,115000,345000,sales_outbound,57.4,Stakeholder — champion departed / reorg
A1584,Vertex Labs,2022,2025-Q4,2025-06-21,2025-11-27,EMEA,Retail,Security,land,lost,3,20000,60000,inbound,38.3,Value — ROI / business case not approved
A1585,Vertex Bridge,2022,2025-Q4,2025-06-03,2025-11-08,EMEA,Technology,Analytics,land,lost,3,284000,852000,sales_outbound,54.2,Stakeholder — champion departed / reorg
A1586,Parallel Dynamics Inc,2022,2025-Q4,2025-07-04,2025-12-10,EMEA,Financial Services,Analytics,land,lost,3,115000,345000,inbound,38.2,Stakeholder — champion departed / reorg
A1587,Silverline Labs,2022,2025-Q4,2025-05-16,2025-10-24,EMEA,Manufacturing,Security,land,lost,3,54000,162000,partner,55.1,Competitor — won evaluation
A1588,Cobalt Labs,2022,2025-Q4,2025-04-19,2025-12-24,APAC,Retail,Platform,land,lost,3,211000,633000,csm_expansion,47.5,Commercial — payment or term mismatch
A1589,Granite Systems,2022,2025-Q4,2025-06-27,2025-10-25,APAC,Retail,Analytics,land,lost,3,153000,459000,partner,36.9,Commercial — payment or term mismatch
A1590,Cobalt Dynamics,2023,2025-Q4,2025-06-04,2025-11-17,AMER,Manufacturing,Platform,land,lost,3,13000,39000,partner,49.8,Pricing — rejected renewal uplift
A1591,BluePeak Grid,2022,2025-Q4,2025-07-17,2025-10-29,APAC,Technology,Analytics,land,lost,3,284000,852000,csm_expansion,64.4,Procurement — vendor consolidation
A1592,Parallel Works,2022,2025-Q4,2025-08-16,2025-11-07,EMEA,Retail,Security,land,lost,3,38000,114000,sales_outbound,50.5,Adoption — low usage or failed rollout
A1593,Vertex Systems Inc,2023,2025-Q4,2025-04-25,2025-12-02,EMEA,Professional Services,Analytics,land,lost,3,38000,114000,inbound,63.4,Timing — deprioritized / no decision
A1594,Pinnacle Bridge,2022,2025-Q4,2025-07-07,2025-10-11,EMEA,Retail,Analytics,land,lost,3,75000,225000,event,65.6,Commercial — payment or term mismatch
A1595,Granite Cloud Inc,2022,2025-Q4,2025-07-21,2025-12-30,EMEA,Retail,Security,land,lost,3,96000,288000,partner,27.2,Competitor — won evaluation
A1596,Cobalt Logic Inc,2022,2025-Q4,2025-04-21,2025-10-21,APAC,Technology,Security,land,lost,3,109000,327000,inbound,51.1,Adoption — low usage or failed rollout
A1597,Aurora Grid,2022,2025-Q4,2025-05-19,2025-11-17,EMEA,Retail,Analytics,land,lost,3,14000,42000,sales_outbound,72.9,Adoption — low usage or failed rollout
A1598,Parallel Works,2022,2025-Q4,2025-08-13,2025-12-19,EMEA,Financial Services,Security,land,lost,2,83000,166000,sales_outbound,66,Product — capability or roadmap gap
A1599,Meridian Labs,2022,2025-Q4,2025-05-05,2025-10-28,EMEA,Professional Services,Analytics,land,lost,3,13000,39000,sales_outbound,57.1,Pricing — rejected renewal uplift
A1600,BluePeak Dynamics,2022,2025-Q4,2025-04-08,2025-10-08,AMER,Manufacturing,Platform,land,lost,3,211000,633000,inbound,45.7,Competitor — won evaluation
A1601,BluePeak Bridge,2020,2025-Q4,2025-06-01,2025-10-31,EMEA,Retail,Platform,land,lost,3,73000,219000,csm_expansion,30.3,Product — capability or roadmap gap
A1602,Vertex Dynamics,2021,2025-Q4,2025-07-21,2025-10-19,APAC,Financial Services,Security,land,lost,3,192000,576000,partner,29.1,Competitor — won evaluation
A1603,BluePeak Labs Inc,2022,2025-Q4,2025-03-12,2025-12-06,AMER,Manufacturing,Platform,land,lost,3,37000,111000,sales_outbound,41,Value — ROI / business case not approved
A1604,BluePeak Bridge,2022,2025-Q4,2025-06-01,2025-12-07,EMEA,Manufacturing,Security,land,lost,3,112000,336000,sales_outbound,33.8,Commercial — payment or term mismatch
A1605,Meridian Labs Inc,2022,2025-Q4,2025-08-07,2025-12-31,AMER,Retail,Security,land,lost,3,293000,879000,sales_outbound,17.3,Product — capability or roadmap gap
A1606,Cobalt Dynamics,2022,2025-Q4,2025-05-18,2025-11-12,APAC,Technology,Analytics,land,lost,3,201000,603000,csm_expansion,63.3,Adoption — low usage or failed rollout
A1607,Parallel Cloud Inc,2022,2025-Q4,2025-06-23,2025-11-26,EMEA,Manufacturing,Analytics,land,lost,3,193000,579000,inbound,45.3,Stakeholder — champion departed / reorg
A1608,Cobalt Grid Inc,2022,2025-Q4,2025-05-15,2025-11-02,EMEA,Retail,Security,land,lost,3,13000,39000,inbound,53.2,Commercial — payment or term mismatch
A1609,BluePeak Systems,2022,2025-Q4,2025-05-20,2025-12-29,EMEA,Technology,Security,land,lost,3,96000,288000,csm_expansion,58.2,Pricing — rejected renewal uplift
A1610,Northwind Bridge,2022,2025-Q4,2025-07-12,2025-12-21,AMER,Technology,Analytics,land,lost,2,67000,134000,csm_expansion,45.1,Pricing — lower competitive quote
A1611,Meridian Cloud Inc,2022,2025-Q4,2025-06-22,2025-11-20,AMER,Manufacturing,Security,land,lost,3,256000,768000,inbound,39.8,Competitor — won evaluation
A1612,Silverline Dynamics Inc,2022,2025-Q4,2025-09-27,2025-12-27,EMEA,Technology,Analytics,land,lost,3,193000,579000,inbound,47.9,Competitor — won evaluation
A1613,Granite Labs,2022,2025-Q4,2025-04-28,2025-11-23,AMER,Professional Services,Platform,land,lost,3,28000,84000,csm_expansion,27.1,Product — capability or roadmap gap
A1614,BluePeak Labs,2023,2025-Q4,2025-07-07,2025-12-09,EMEA,Retail,Analytics,land,lost,3,38000,114000,inbound,63.5,Pricing — rejected renewal uplift
A1615,Cobalt Cloud,2022,2025-Q4,2025-06-25,2025-12-30,EMEA,Manufacturing,Security,land,lost,3,14000,42000,sales_outbound,45,Stakeholder — champion departed / reorg
A1616,Silverline Bridge,2022,2025-Q4,2025-04-23,2025-10-08,EMEA,Retail,Security,land,lost,3,28000,84000,partner,67.8,Stakeholder — champion departed / reorg
A1617,BluePeak Systems Inc,2022,2025-Q4,2025-04-14,2025-11-25,EMEA,Healthcare,Analytics,land,lost,3,193000,579000,csm_expansion,39.7,Pricing — lower competitive quote
A1618,Parallel Cloud,2022,2025-Q4,2025-04-23,2025-10-14,EMEA,Financial Services,Platform,land,lost,3,36000,108000,inbound,35.7,Procurement — vendor consolidation
A1619,Vertex Works,2022,2025-Q4,2025-05-24,2025-12-06,EMEA,Healthcare,Analytics,land,lost,3,89000,267000,sales_outbound,21.2,Commercial — payment or term mismatch
A1620,Silverline Systems Inc,2022,2025-Q4,2025-05-28,2025-10-21,EMEA,Healthcare,Platform,land,lost,3,38000,114000,inbound,38.3,Pricing — rejected renewal uplift
A1621,Northwind Grid Inc,2022,2025-Q4,2025-08-26,2025-12-14,EMEA,Retail,Analytics,land,lost,3,89000,267000,sales_outbound,36.8,Adoption — low usage or failed rollout
A1622,Vertex Logic Inc,2022,2025-Q4,2025-09-29,2025-12-03,APAC,Healthcare,Platform,land,lost,3,20000,60000,sales_outbound,62.2,Product — capability or roadmap gap
A1623,Granite Grid Inc,2022,2025-Q4,2025-03-22,2025-10-16,APAC,Manufacturing,Platform,land,lost,3,37000,111000,partner,70.1,Timing — deprioritized / no decision
A1624,Parallel Grid,2022,2025-Q4,2025-04-02,2025-10-10,EMEA,Manufacturing,Security,land,lost,3,145000,435000,csm_expansion,23.6,Timing — deprioritized / no decision
A1625,BluePeak Bridge,2022,2025-Q4,2025-03-29,2025-10-31,EMEA,Retail,Analytics,land,lost,3,28000,84000,sales_outbound,45,Competitor — won evaluation
A1626,Northwind Dynamics Inc,2022,2025-Q4,2025-04-24,2025-10-26,APAC,Professional Services,Platform,land,lost,2,67000,134000,inbound,54.8,Commercial — payment or term mismatch
A1627,Granite Dynamics,2024,2025-Q4,2024-12-25,2025-11-08,EMEA,Retail,Analytics,land,lost,3,86000,258000,csm_expansion,37.4,Commercial — payment or term mismatch
A1628,Northwind Labs,2023,2025-Q4,2025-06-11,2025-12-06,AMER,Retail,Platform,land,lost,2,68000,136000,sales_outbound,60.1,Pricing — lower competitive quote
A1629,Meridian Dynamics Inc,2022,2025-Q4,2025-08-03,2025-12-17,EMEA,Retail,Analytics,land,lost,3,275000,825000,inbound,43.3,Procurement — vendor consolidation
A1630,Vertex Grid,2023,2025-Q4,2025-05-27,2025-11-15,EMEA,Manufacturing,Platform,land,lost,3,105000,315000,sales_outbound,55.4,Pricing — rejected renewal uplift
