contact_id,account_id,account_name,role,region
C002321,A00295,Meridian Logic Inc,VP Engineering,EMEA
C002322,A00190,Pinnacle Grid Inc,IT Director,AMER
C002323,A01203,Vertex Cloud Inc,VP Engineering,EMEA
C002324,A01203,Vertex Cloud Inc,Head of Procurement,EMEA
C002325,A01501,Silverline Point Inc,Head of Procurement,APAC
C002326,A01501,Silverline Point Inc,CFO,APAC
C002327,A01501,Silverline Point Inc,Solutions Architect,APAC
C002328,A01324,Parallel Logic Inc,IT Director,AMER
C002329,A01324,Parallel Logic Inc,VP Engineering,AMER
C002330,A01371,Parallel Systems Inc,Solutions Architect,EMEA
C002331,A01290,Vertex Dynamics Inc,VP Engineering,APAC
C002332,A01290,Vertex Dynamics Inc,VP Engineering,APAC
C002333,A01257,Granite Cloud,VP Operations,EMEA
C002334,A01759,BluePeak Systems Ltd,Solutions Architect,EMEA
C002335,A01115,Silverline Works,CFO,APAC
C002336,A01115,Silverline Works,Head of Procurement,APAC
C002337,A01737,Cobalt Logic Ltd,VP Engineering,EMEA
C002338,A01392,Northwind Logic Inc,VP Engineering,AMER
C002339,A00518,Cobalt Works Ltd,CFO,APAC
C002340,A01135,Pinnacle Logic,Head of Procurement,EMEA
C002341,A01135,Pinnacle Logic,IT Director,EMEA
C002342,A00235,Pinnacle Cloud,Solutions Architect,AMER
C002343,A00235,Pinnacle Cloud,VP Engineering,AMER
C002344,A00384,Aurora Dynamics Inc,VP Engineering,EMEA
C002345,A00384,Aurora Dynamics Inc,Solutions Architect,EMEA
C002346,A00384,Aurora Dynamics Inc,Solutions Architect,EMEA
C002347,A00618,Parallel Bridge Ltd,Head of Procurement,EMEA
C002348,A00618,Parallel Bridge Ltd,Solutions Architect,EMEA
C002349,A00124,Silverline Works Inc,Solutions Architect,AMER
C002350,A01370,Pinnacle Labs Ltd,CFO,EMEA
C002351,A01100,Granite Cloud,CFO,EMEA
C002352,A01100,Granite Cloud,VP Operations,EMEA
C002353,A00389,Pinnacle Logic,Solutions Architect,EMEA
C002354,A00389,Pinnacle Logic,VP Engineering,EMEA
C002355,A00389,Pinnacle Logic,Solutions Architect,EMEA
C002356,A01682,Meridian Cloud Inc,CFO,APAC
C002357,A01682,Meridian Cloud Inc,VP Operations,APAC
C002358,A00458,Aurora Stream Ltd,Solutions Architect,EMEA
C002359,A00825,Parallel Cloud Ltd,VP Engineering,APAC
C002360,A00533,Parallel Grid Ltd,VP Operations,AMER
C002361,A00533,Parallel Grid Ltd,VP Engineering,AMER
C002362,A00294,Northwind Labs Ltd,IT Director,AMER
C002363,A00294,Northwind Labs Ltd,Solutions Architect,AMER
C002364,A01838,Aurora Dynamics Inc,VP Operations,AMER
C002365,A00820,Parallel Cloud,Solutions Architect,EMEA
C002366,A00820,Parallel Cloud,CFO,EMEA
C002367,A01988,Northwind Cloud Inc,Head of Procurement,AMER
C002368,A00707,Aurora Stream Inc,Solutions Architect,EMEA
C002369,A00707,Aurora Stream Inc,VP Operations,EMEA
C002370,A00707,Aurora Stream Inc,IT Director,EMEA
C002371,A00568,Pinnacle Grid,VP Engineering,EMEA
C002372,A00568,Pinnacle Grid,VP Operations,EMEA
C002373,A00115,Northwind Logic Inc,Head of Procurement,AMER
C002374,A01728,Granite Works Inc,IT Director,AMER
C002375,A01728,Granite Works Inc,IT Director,AMER
C002376,A01410,Vertex Works,VP Operations,AMER
C002377,A01410,Vertex Works,Solutions Architect,AMER
C002378,A01503,Cobalt Stream Inc,CFO,EMEA
C002379,A01503,Cobalt Stream Inc,VP Operations,EMEA
C002380,A00489,Northwind Logic Ltd,IT Director,EMEA
C002381,A00489,Northwind Logic Ltd,VP Engineering,EMEA
C002382,A01059,BluePeak Grid Inc,Head of Procurement,AMER
C002383,A01357,Aurora Dynamics,Solutions Architect,AMER
C002384,A00616,Northwind Dynamics Ltd,IT Director,EMEA
C002385,A00399,Vertex Systems Inc,VP Engineering,AMER
C002386,A00399,Vertex Systems Inc,IT Director,AMER
C002387,A01510,Pinnacle Logic,VP Operations,APAC
C002388,A01518,Meridian Stream Ltd,Head of Procurement,AMER
C002389,A01518,Meridian Stream Ltd,Solutions Architect,AMER
C002390,A01284,BluePeak Dynamics Inc,Solutions Architect,EMEA
C002391,A00304,Aurora Dynamics,Solutions Architect,EMEA
C002392,A00304,Aurora Dynamics,IT Director,EMEA
C002393,A01276,Vertex Logic,VP Operations,AMER
C002394,A01276,Vertex Logic,Solutions Architect,AMER
C002395,A01276,Vertex Logic,VP Operations,AMER
C002396,A01846,BluePeak Cloud Inc,Solutions Architect,AMER
C002397,A01846,BluePeak Cloud Inc,VP Engineering,AMER
C002398,A01784,Pinnacle Labs Ltd,Head of Procurement,AMER
C002399,A01784,Pinnacle Labs Ltd,Solutions Architect,AMER
C002400,A00712,Northwind Logic Inc,VP Operations,AMER
C002401,A00149,Northwind Dynamics Ltd,Solutions Architect,EMEA
C002402,A00149,Northwind Dynamics Ltd,Head of Procurement,EMEA
C002403,A01736,Aurora Grid Inc,CFO,AMER
C002404,A00584,Granite Stream Ltd,CFO,EMEA
C002405,A00584,Granite Stream Ltd,VP Operations,EMEA
C002406,A01878,BluePeak Systems Inc,VP Operations,AMER
C002407,A01878,BluePeak Systems Inc,CFO,AMER
C002408,A01060,Granite Labs Inc,Solutions Architect,EMEA
C002409,A00505,Pinnacle Logic,Solutions Architect,AMER
C002410,A00505,Pinnacle Logic,CFO,AMER
C002411,A01726,Cobalt Cloud,VP Operations,EMEA
C002412,A00420,Granite Bridge,VP Operations,EMEA
C002413,A00420,Granite Bridge,Solutions Architect,EMEA
C002414,A01847,Vertex Bridge,Solutions Architect,AMER
C002415,A01258,BluePeak Point Inc,VP Engineering,AMER
C002416,A00614,Silverline Labs Ltd,VP Operations,APAC
C002417,A01747,Meridian Dynamics Ltd,IT Director,AMER
C002418,A00891,Aurora Logic Ltd,IT Director,AMER
C002419,A01381,Parallel Point,VP Operations,EMEA
C002420,A01381,Parallel Point,Head of Procurement,EMEA
C002421,A00378,Parallel Cloud Ltd,IT Director,AMER
C002422,A00378,Parallel Cloud Ltd,VP Operations,AMER
C002423,A01636,BluePeak Point,VP Operations,AMER
C002424,A01636,BluePeak Point,VP Engineering,AMER
C002425,A01905,Silverline Works Ltd,VP Engineering,AMER
C002426,A01905,Silverline Works Ltd,VP Engineering,AMER
C002427,A01558,Meridian Labs,CFO,AMER
C002428,A01187,Granite Systems Inc,VP Operations,EMEA
C002429,A01187,Granite Systems Inc,VP Operations,EMEA
C002430,A00849,Parallel Logic,IT Director,AMER
C002431,A01013,Silverline Labs Inc,Head of Procurement,EMEA
C002432,A01507,Vertex Systems,Head of Procurement,AMER
C002433,A01507,Vertex Systems,VP Engineering,AMER
C002434,A00659,Meridian Grid,VP Operations,EMEA
C002435,A00509,Parallel Works Inc,IT Director,AMER
C002436,A00783,Pinnacle Stream Inc,VP Operations,AMER
C002437,A00298,Vertex Cloud Ltd,VP Engineering,AMER
C002438,A00298,Vertex Cloud Ltd,Solutions Architect,AMER
C002439,A00298,Vertex Cloud Ltd,VP Engineering,AMER
C002440,A01659,BluePeak Dynamics Ltd,Head of Procurement,AMER
C002441,A01065,Vertex Point Ltd,Solutions Architect,APAC
C002442,A01065,Vertex Point Ltd,Head of Procurement,APAC
C002443,A01065,Vertex Point Ltd,Head of Procurement,APAC
C002444,A01841,Cobalt Stream Ltd,CFO,APAC
C002445,A01841,Cobalt Stream Ltd,Solutions Architect,APAC
C002446,A01656,Meridian Bridge,CFO,APAC
C002447,A01500,Pinnacle Bridge Inc,CFO,EMEA
C002448,A01500,Pinnacle Bridge Inc,CFO,EMEA
C002449,A01500,Pinnacle Bridge Inc,IT Director,EMEA
C002450,A00103,Cobalt Bridge Inc,CFO,AMER
C002451,A00103,Cobalt Bridge Inc,CFO,AMER
C002452,A00103,Cobalt Bridge Inc,CFO,AMER
C002453,A00803,Silverline Logic,Solutions Architect,EMEA
C002454,A00648,Parallel Works,VP Engineering,EMEA
C002455,A00648,Parallel Works,IT Director,EMEA
C002456,A00322,Aurora Grid,Solutions Architect,AMER
C002457,A00322,Aurora Grid,Head of Procurement,AMER
C002458,A01438,Cobalt Works Inc,IT Director,EMEA
C002459,A01438,Cobalt Works Inc,Head of Procurement,EMEA
C002460,A01761,Silverline Stream,Solutions Architect,AMER
C002461,A00252,Northwind Systems Ltd,Solutions Architect,AMER
C002462,A00116,Pinnacle Point Inc,Solutions Architect,AMER
C002463,A00116,Pinnacle Point Inc,Head of Procurement,AMER
C002464,A00283,Vertex Bridge,VP Operations,AMER
C002465,A00283,Vertex Bridge,VP Operations,AMER
C002466,A01813,Aurora Grid Ltd,CFO,APAC
C002467,A01767,Pinnacle Point Inc,VP Operations,AMER
C002468,A01686,Parallel Cloud Inc,VP Engineering,EMEA
C002469,A01686,Parallel Cloud Inc,IT Director,EMEA
C002470,A01839,Aurora Dynamics,Solutions Architect,EMEA
C002471,A01839,Aurora Dynamics,VP Operations,EMEA
C002472,A01098,Cobalt Works Inc,VP Operations,AMER
C002473,A01667,Pinnacle Systems Inc,VP Engineering,AMER
C002474,A01667,Pinnacle Systems Inc,IT Director,AMER
C002475,A01667,Pinnacle Systems Inc,IT Director,AMER
C002476,A01056,Parallel Stream Inc,IT Director,AMER
C002477,A00231,Parallel Grid Inc,CFO,EMEA
C002478,A00134,Northwind Grid Ltd,IT Director,AMER
C002479,A01113,Meridian Point Inc,Head of Procurement,APAC
C002480,A00358,Silverline Labs,Head of Procurement,EMEA
C002481,A00358,Silverline Labs,CFO,EMEA
C002482,A00358,Silverline Labs,Solutions Architect,EMEA
C002483,A00638,Pinnacle Bridge Inc,VP Engineering,AMER
C002484,A01285,BluePeak Systems Inc,Head of Procurement,AMER
C002485,A01285,BluePeak Systems Inc,VP Engineering,AMER
C002486,A01285,BluePeak Systems Inc,VP Operations,AMER
C002487,A00169,Northwind Point Inc,Head of Procurement,AMER
C002488,A00169,Northwind Point Inc,VP Operations,AMER
C002489,A00361,Vertex Cloud Inc,VP Engineering,EMEA
C002490,A01049,Northwind Labs Ltd,VP Operations,EMEA
C002491,A00935,Parallel Logic,Solutions Architect,EMEA
C002492,A00935,Parallel Logic,Solutions Architect,EMEA
C002493,A01765,Northwind Systems,Solutions Architect,AMER
C002494,A01765,Northwind Systems,CFO,AMER
C002495,A00324,Pinnacle Bridge Inc,IT Director,AMER
C002496,A00011,Vertex Logic Ltd,IT Director,EMEA
C002497,A00816,Granite Logic,IT Director,EMEA
C002498,A00816,Granite Logic,IT Director,EMEA
C002499,A00670,Vertex Dynamics Inc,Solutions Architect,AMER
C002500,A00463,BluePeak Works,Head of Procurement,EMEA
C002501,A00463,BluePeak Works,VP Engineering,EMEA
C002502,A00972,Pinnacle Systems,IT Director,AMER
C002503,A00972,Pinnacle Systems,CFO,AMER
C002504,A00876,Aurora Works Ltd,Head of Procurement,APAC
C002505,A01945,Meridian Grid Ltd,Head of Procurement,EMEA
C002506,A01945,Meridian Grid Ltd,VP Engineering,EMEA
C002507,A00292,Cobalt Works Ltd,CFO,EMEA
C002508,A01490,Silverline Bridge,Solutions Architect,AMER
C002509,A00345,Parallel Works,VP Engineering,AMER
C002510,A00019,Silverline Point,VP Engineering,EMEA
C002511,A00019,Silverline Point,IT Director,EMEA
C002512,A00173,Northwind Dynamics,VP Engineering,AMER
C002513,A00173,Northwind Dynamics,Head of Procurement,AMER
C002514,A00331,Silverline Point Ltd,VP Operations,AMER
C002515,A00437,Aurora Grid Ltd,Head of Procurement,AMER
C002516,A01329,Vertex Logic,CFO,AMER
C002517,A00197,Cobalt Labs Ltd,IT Director,AMER
C002518,A00197,Cobalt Labs Ltd,Solutions Architect,AMER
C002519,A01149,Pinnacle Cloud,CFO,APAC
C002520,A01149,Pinnacle Cloud,Head of Procurement,APAC
C002521,A00150,Parallel Point Ltd,Solutions Architect,EMEA
C002522,A00150,Parallel Point Ltd,CFO,EMEA
C002523,A00150,Parallel Point Ltd,Head of Procurement,EMEA
C002524,A01848,Pinnacle Works,VP Engineering,APAC
C002525,A01848,Pinnacle Works,VP Operations,APAC
C002526,A01431,Granite Grid Ltd,VP Operations,AMER
C002527,A01095,BluePeak Stream Ltd,Solutions Architect,AMER
C002528,A00623,Granite Cloud,Solutions Architect,APAC
C002529,A00691,Pinnacle Grid,IT Director,AMER
C002530,A00954,Vertex Cloud Inc,VP Operations,APAC
C002531,A00954,Vertex Cloud Inc,CFO,APAC
C002532,A00473,Parallel Cloud Inc,IT Director,AMER
C002533,A01484,Meridian Systems Ltd,Solutions Architect,AMER
C002534,A01484,Meridian Systems Ltd,Solutions Architect,AMER
C002535,A01917,Meridian Dynamics Ltd,Solutions Architect,AMER
C002536,A01917,Meridian Dynamics Ltd,VP Engineering,AMER
C002537,A00354,Pinnacle Point Inc,VP Engineering,APAC
C002538,A00686,Granite Bridge,VP Engineering,EMEA
C002539,A01597,BluePeak Systems,CFO,AMER
C002540,A00824,Cobalt Stream Ltd,IT Director,AMER
C002541,A00797,Vertex Works Inc,Head of Procurement,EMEA
C002542,A00797,Vertex Works Inc,VP Operations,EMEA
C002543,A01350,Pinnacle Stream Inc,Solutions Architect,EMEA
C002544,A00034,Silverline Dynamics Inc,Solutions Architect,EMEA
C002545,A00034,Silverline Dynamics Inc,VP Operations,EMEA
C002546,A00090,Cobalt Point,VP Engineering,AMER
C002547,A00289,Northwind Labs,VP Engineering,AMER
C002548,A00289,Northwind Labs,Head of Procurement,AMER
C002549,A00327,Vertex Cloud,CFO,AMER
C002550,A00327,Vertex Cloud,Head of Procurement,AMER
C002551,A00599,Meridian Systems,VP Operations,EMEA
C002552,A00599,Meridian Systems,CFO,EMEA
C002553,A00599,Meridian Systems,CFO,EMEA
C002554,A00969,Northwind Bridge,IT Director,EMEA
C002555,A01689,Cobalt Works,CFO,AMER
C002556,A01973,Parallel Stream Ltd,VP Operations,EMEA
C002557,A01973,Parallel Stream Ltd,VP Engineering,EMEA
C002558,A01418,Cobalt Systems Inc,Solutions Architect,AMER
C002559,A01418,Cobalt Systems Inc,VP Engineering,AMER
C002560,A00293,Northwind Dynamics Ltd,VP Operations,EMEA
C002561,A00835,Cobalt Logic Ltd,Head of Procurement,APAC
C002562,A00835,Cobalt Logic Ltd,IT Director,APAC
C002563,A00555,BluePeak Grid Inc,Solutions Architect,AMER
C002564,A00439,Silverline Labs,Head of Procurement,APAC
C002565,A00439,Silverline Labs,Head of Procurement,APAC
C002566,A01316,Cobalt Grid Inc,VP Operations,AMER
C002567,A01583,Cobalt Works Inc,IT Director,AMER
C002568,A01165,Cobalt Bridge Inc,VP Engineering,AMER
C002569,A01942,Silverline Cloud,Head of Procurement,APAC
C002570,A01942,Silverline Cloud,Head of Procurement,APAC
C002571,A01942,Silverline Cloud,Solutions Architect,APAC
C002572,A00455,BluePeak Stream,VP Engineering,EMEA
C002573,A00063,Meridian Stream Inc,CFO,AMER
C002574,A01255,Meridian Works,Solutions Architect,AMER
C002575,A01255,Meridian Works,VP Operations,AMER
C002576,A01711,Aurora Cloud,Head of Procurement,EMEA
C002577,A01582,Parallel Systems Ltd,IT Director,EMEA
C002578,A00733,Granite Works,VP Operations,EMEA
C002579,A00733,Granite Works,Head of Procurement,EMEA
C002580,A00472,Vertex Works Ltd,IT Director,AMER
C002581,A01579,Pinnacle Works Ltd,VP Engineering,AMER
C002582,A01070,Silverline Bridge Inc,CFO,AMER
C002583,A01694,Cobalt Stream,Head of Procurement,EMEA
C002584,A01089,Silverline Logic,Solutions Architect,AMER
C002585,A01071,Cobalt Works,Solutions Architect,EMEA
C002586,A01537,Silverline Point,Solutions Architect,APAC
C002587,A00296,Vertex Point Ltd,VP Engineering,AMER
C002588,A00296,Vertex Point Ltd,CFO,AMER
C002589,A00326,Aurora Works,CFO,AMER
C002590,A00196,Vertex Cloud Inc,CFO,AMER
C002591,A00211,Cobalt Point Inc,Solutions Architect,AMER
C002592,A00817,BluePeak Dynamics Inc,VP Operations,EMEA
C002593,A00817,BluePeak Dynamics Inc,VP Operations,EMEA
C002594,A00137,Cobalt Dynamics Inc,CFO,EMEA
C002595,A00279,Silverline Grid,IT Director,AMER
C002596,A00279,Silverline Grid,VP Engineering,AMER
C002597,A01119,BluePeak Logic Inc,Head of Procurement,AMER
C002598,A01119,BluePeak Logic Inc,Head of Procurement,AMER
C002599,A00171,Cobalt Cloud,IT Director,EMEA
C002600,A00171,Cobalt Cloud,CFO,EMEA
C002601,A00755,Vertex Cloud Inc,CFO,AMER
C002602,A00755,Vertex Cloud Inc,CFO,AMER
C002603,A00913,Granite Logic Inc,VP Operations,AMER
C002604,A01714,Silverline Point Ltd,VP Operations,EMEA
C002605,A01714,Silverline Point Ltd,Head of Procurement,EMEA
C002606,A01714,Silverline Point Ltd,VP Operations,EMEA
C002607,A01150,Silverline Dynamics,VP Engineering,EMEA
C002608,A00514,Cobalt Systems Ltd,VP Operations,AMER
C002609,A00688,Pinnacle Works,VP Operations,EMEA
C002610,A01923,Meridian Grid,VP Operations,AMER
C002611,A01923,Meridian Grid,VP Operations,AMER
C002612,A01587,Parallel Grid,CFO,EMEA
C002613,A01587,Parallel Grid,VP Operations,EMEA
C002614,A01587,Parallel Grid,VP Engineering,EMEA
C002615,A00342,Cobalt Labs,VP Engineering,AMER
C002616,A00342,Cobalt Labs,VP Operations,AMER
C002617,A00051,Granite Works Ltd,CFO,EMEA
C002618,A01704,Granite Point Inc,IT Director,EMEA
C002619,A01704,Granite Point Inc,CFO,EMEA
C002620,A00376,Silverline Cloud Inc,Head of Procurement,APAC
C002621,A00871,Granite Bridge,Solutions Architect,APAC
C002622,A01880,Aurora Works,IT Director,EMEA
C002623,A01880,Aurora Works,IT Director,EMEA
C002624,A00580,Cobalt Logic,Head of Procurement,EMEA
C002625,A00580,Cobalt Logic,CFO,EMEA
C002626,A00580,Cobalt Logic,Solutions Architect,EMEA
C002627,A00452,Silverline Labs Inc,VP Operations,EMEA
C002628,A01383,Granite Works Inc,Head of Procurement,AMER
C002629,A01054,BluePeak Grid Ltd,IT Director,AMER
C002630,A01054,BluePeak Grid Ltd,VP Engineering,AMER
C002631,A01054,BluePeak Grid Ltd,VP Engineering,AMER
C002632,A01170,Vertex Cloud Inc,VP Operations,AMER
C002633,A00796,Aurora Point,IT Director,AMER
C002634,A00894,Silverline Dynamics,IT Director,EMEA
C002635,A00894,Silverline Dynamics,VP Engineering,EMEA
C002636,A01128,Meridian Stream,IT Director,AMER
C002637,A01739,Granite Dynamics Ltd,Head of Procurement,AMER
C002638,A01739,Granite Dynamics Ltd,CFO,AMER
C002639,A00301,Granite Cloud Ltd,IT Director,AMER
C002640,A00795,Granite Bridge Inc,VP Engineering,EMEA
C002641,A00795,Granite Bridge Inc,IT Director,EMEA
C002642,A00639,Northwind Grid,IT Director,AMER
C002643,A00639,Northwind Grid,CFO,AMER
C002644,A00532,Parallel Bridge Inc,IT Director,AMER
C002645,A00159,Northwind Labs Ltd,IT Director,APAC
C002646,A00159,Northwind Labs Ltd,Head of Procurement,APAC
C002647,A01183,BluePeak Point Ltd,Head of Procurement,EMEA
C002648,A01183,BluePeak Point Ltd,IT Director,EMEA
C002649,A01723,Silverline Labs Ltd,Head of Procurement,AMER
C002650,A00480,Aurora Logic Ltd,VP Engineering,APAC
C002651,A00480,Aurora Logic Ltd,CFO,APAC
C002652,A01209,BluePeak Labs Inc,IT Director,APAC
C002653,A01209,BluePeak Labs Inc,Solutions Architect,APAC
C002654,A01348,Meridian Logic Ltd,Solutions Architect,AMER
C002655,A01754,BluePeak Bridge Inc,Head of Procurement,EMEA
C002656,A00147,Parallel Stream Inc,IT Director,EMEA
C002657,A00147,Parallel Stream Inc,VP Operations,EMEA
C002658,A00253,Parallel Systems Inc,VP Operations,AMER
C002659,A00253,Parallel Systems Inc,Solutions Architect,AMER
C002660,A01581,Granite Stream Inc,CFO,AMER
C002661,A01581,Granite Stream Inc,Solutions Architect,AMER
C002662,A01692,Pinnacle Works Ltd,VP Operations,EMEA
C002663,A00359,Cobalt Point,IT Director,AMER
C002664,A01829,Meridian Logic Inc,VP Operations,EMEA
C002665,A01829,Meridian Logic Inc,CFO,EMEA
C002666,A00788,Cobalt Systems Inc,IT Director,AMER
C002667,A00788,Cobalt Systems Inc,VP Operations,AMER
C002668,A01641,Pinnacle Labs Inc,Head of Procurement,AMER
C002669,A01641,Pinnacle Labs Inc,Head of Procurement,AMER
C002670,A00436,Granite Bridge,Head of Procurement,AMER
C002671,A00436,Granite Bridge,IT Director,AMER
C002672,A00525,Cobalt Dynamics,CFO,AMER
C002673,A00859,Cobalt Logic Ltd,Head of Procurement,AMER
C002674,A01596,Meridian Stream Inc,Head of Procurement,AMER
C002675,A01596,Meridian Stream Inc,Head of Procurement,AMER
C002676,A01713,Vertex Labs Inc,Head of Procurement,AMER
C002677,A00490,BluePeak Logic,Head of Procurement,EMEA
C002678,A00490,BluePeak Logic,Head of Procurement,EMEA
C002679,A00490,BluePeak Logic,IT Director,EMEA
C002680,A01093,Cobalt Labs Ltd,Head of Procurement,AMER
C002681,A00565,Aurora Stream Inc,Solutions Architect,EMEA
C002682,A00807,BluePeak Systems Inc,VP Operations,EMEA
C002683,A00329,Meridian Labs,Head of Procurement,AMER
C002684,A00040,Cobalt Point,Solutions Architect,AMER
C002685,A00040,Cobalt Point,CFO,AMER
C002686,A00956,Granite Cloud Ltd,Head of Procurement,AMER
C002687,A00249,Vertex Bridge Inc,VP Operations,AMER
C002688,A00410,Aurora Point,CFO,APAC
C002689,A00410,Aurora Point,VP Operations,APAC
C002690,A00683,Vertex Grid Ltd,VP Engineering,EMEA
C002691,A00683,Vertex Grid Ltd,CFO,EMEA
C002692,A00353,Pinnacle Point,VP Operations,EMEA
C002693,A01139,Northwind Point Inc,Solutions Architect,AMER
C002694,A01334,Vertex Grid,VP Engineering,AMER
C002695,A01153,Vertex Stream,VP Engineering,EMEA
C002696,A01623,Pinnacle Logic,CFO,APAC
C002697,A01623,Pinnacle Logic,IT Director,APAC
C002698,A01279,Meridian Dynamics,VP Operations,EMEA
C002699,A01279,Meridian Dynamics,VP Engineering,EMEA
C002700,A00160,Silverline Point,CFO,APAC
C002701,A00042,BluePeak Works Ltd,Solutions Architect,APAC
C002702,A00042,BluePeak Works Ltd,VP Engineering,APAC
C002703,A00624,BluePeak Systems Inc,CFO,AMER
C002704,A00624,BluePeak Systems Inc,VP Operations,AMER
C002705,A01617,Cobalt Works Ltd,VP Operations,AMER
C002706,A00590,Vertex Grid Inc,VP Engineering,AMER
C002707,A01009,Pinnacle Systems,VP Engineering,EMEA
C002708,A01009,Pinnacle Systems,IT Director,EMEA
C002709,A00722,Cobalt Grid Inc,Solutions Architect,EMEA
C002710,A00862,Cobalt Dynamics Inc,Solutions Architect,AMER
C002711,A01539,Pinnacle Cloud Ltd,CFO,EMEA
C002712,A01539,Pinnacle Cloud Ltd,IT Director,EMEA
C002713,A00902,Parallel Stream Ltd,Head of Procurement,AMER
C002714,A00902,Parallel Stream Ltd,VP Engineering,AMER
C002715,A00626,Granite Grid Ltd,CFO,EMEA
C002716,A01386,Northwind Works,VP Engineering,EMEA
C002717,A00627,Granite Works Inc,Solutions Architect,AMER
C002718,A00627,Granite Works Inc,Head of Procurement,AMER
